Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeRating,AwayRating,Difference,CorrPred,HomeTeamLeaguePos,HomeTeamPoints,HomeTeamGamesPlayed,HomeTeamGoalDifference,HomeTeamGoalsFor,HomeTeamGoalsAgainst,HomeTeamWon,HomeTeamLost,HomeTeamDrawn,HomeTeamHomePoints,HomeTeamHomeGamesPlayed,HomeTeamHomeGoalDifference,HomeTeamHomeGoalsFor,HomeTeamHomeGoalsAgainst,HomeTeamHomeWon,HomeTeamHomeLost,HomeTeamHomeDrawn,HomeTeamAwayPoints,HomeTeamAwayGamesPlayed,HomeTeamAwayGoalDifference,HomeTeamAwayGoalsFor,HomeTeamAwayGoalsAgainst,HomeTeamAwayWon,HomeTeamAwayLost,HomeTeamAwayDrawn,AwayTeamLeaguePos,AwayTeamPoints,AwayTeamGamesPlayed,AwayTeamGoalDifference,AwayTeamGoalsFor,AwayTeamGoalsAgainst,AwayTeamWon,AwayTeamLost,AwayTeamDrawn,AwayTeamHomePoints,AwayTeamHomeGamesPlayed,AwayTeamHomeGoalDifference,AwayTeamHomeGoalsFor,AwayTeamHomeGoalsAgainst,AwayTeamHomeWon,AwayTeamHomeLost,AwayTeamHomeDrawn,AwayTeamAwayPoints,AwayTeamAwayGamesPlayed,AwayTeamAwayGoalDifference,AwayTeamAwayGoalsFor,AwayTeamAwayGoalsAgainst,AwayTeamAwayWon,AwayTeamAwayLost,AwayTeamAwayDrawn,HTHomeTeamLeaguePos,HTHomeTeamPoints,HTHomeTeamGamesPlayed,HTHomeTeamGoalDifference,HTHomeTeamGoalsFor,HTHomeTeamGoalsAgainst,HTHomeTeamWon,HTHomeTeamLost,HTHomeTeamDrawn,HTHomeTeamHomePoints,HTHomeTeamHomeGamesPlayed,HTHomeTeamHomeGoalDifference,HTHomeTeamHomeGoalsFor,HTHomeTeamHomeGoalsAgainst,HTHomeTeamHomeWon,HTHomeTeamHomeLost,HTHomeTeamHomeDrawn,HTHomeTeamAwayPoints,HTHomeTeamAwayGamesPlayed,HTHomeTeamAwayGoalDifference,HTHomeTeamAwayGoalsFor,HTHomeTeamAwayGoalsAgainst,HTHomeTeamAwayWon,HTHomeTeamAwayLost,HTHomeTeamAwayDrawn,HTAwayTeamLeaguePos,HTAwayTeamPoints,HTAwayTeamGamesPlayed,HTAwayTeamGoalDifference,HTAwayTeamGoalsFor,HTAwayTeamGoalsAgainst,HTAwayTeamWon,HTAwayTeamLost,HTAwayTeamDrawn,HTAwayTeamHomePoints,HTAwayTeamHomeGamesPlayed,HTAwayTeamHomeGoalDifference,HTAwayTeamHomeGoalsFor,HTAwayTeamHomeGoalsAgainst,HTAwayTeamHomeWon,HTAwayTeamHomeLost,HTAwayTeamHomeDrawn,HTAwayTeamAwayPoints,HTAwayTeamAwayGamesPlayed,HTAwayTeamAwayGoalDifference,HTAwayTeamAwayGoalsFor,HTAwayTeamAwayGoalsAgainst,HTAwayTeamAwayWon,HTAwayTeamAwayLost,HTAwayTeamAwayDrawn,Form,PPower
2016-11-06,Liverpool,Watford,6,1,H,3,0,H,28,11,17,8,14,10,6,3,1,2,0,0,20.8,19.92,1.08,1,4,23,10,9,24,13,7,1,2,10,4,7,11,3,3,0,1,10,4,7,11,3,3,0,1,8,15,10,0,14,13,4,3,3,8,5,1,6,5,2,1,2,8,5,1,6,5,2,1,2,15,10,6,0,7,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,7,0,3,3,1,1,5,6,5,0,3,3,1,1,3,6,5,0,3,3,1,1,3,22,4.783333333333334
2016-11-06,Leicester,West Brom,1,2,A,0,0,D,5,11,2,5,8,8,5,6,0,2,0,0,19.85,19.62,0.43,0,13,12,10,-4,12,16,3,4,3,11,5,4,8,2,3,0,2,11,5,4,8,2,3,0,2,17,10,10,0,10,14,2,4,4,5,5,0,4,5,1,2,2,5,5,0,4,5,1,2,2,18,9,13,-10,4,15,2,5,3,9,8,0,3,5,2,3,3,9,8,0,3,5,2,3,3,4,19,13,-1,9,5,4,1,7,6,5,1,1,2,1,1,3,6,5,1,1,2,1,1,3,9,3.133333333333333
2016-11-06,Arsenal,Tottenham,1,1,D,1,0,H,15,10,2,3,11,17,7,2,1,2,0,0,20.79,20.52,0.47,0,3,23,10,10,23,10,7,2,2,10,5,4,11,7,3,1,1,10,5,4,11,7,3,1,1,5,20,10,9,14,5,5,0,5,9,5,5,8,3,2,0,3,9,5,5,8,3,2,0,3,11,12,7,3,6,2,3,0,3,1,2,0,1,2,0,1,1,1,2,0,1,2,0,1,1,6,16,13,1,10,9,3,1,7,8,5,2,3,1,2,1,2,8,5,2,3,1,2,1,2,16,5.45
2016-11-19,Southampton,Liverpool,0,0,D,0,0,D,3,15,0,2,8,11,1,8,1,1,0,0,19.93,21.19,-1.06,0,10,13,11,1,12,12,3,4,4,8,5,3,6,5,2,1,2,8,5,3,6,5,2,1,2,1,26,11,11,30,14,8,1,2,13,6,1,13,10,4,1,1,13,6,1,13,10,4,1,1,10,15,8,3,6,2,4,1,3,4,2,0,2,0,1,0,1,4,2,0,2,0,1,0,1,16,10,6,0,7,6,3,2,1,10,6,0,7,6,3,2,1,10,6,0,7,6,3,2,1,12,3.883333333333333
2016-11-19,Sunderland,Hull,3,0,H,1,0,H,11,17,4,7,9,8,2,8,1,0,1,0,19.28,19.01,0.47,1,20,5,11,-13,9,21,1,23,2,1,5,-5,5,13,0,4,1,1,5,-5,5,13,0,4,1,18,10,11,-15,10,24,3,7,1,4,5,-7,5,13,1,3,1,4,5,-7,5,13,1,3,1,17,10,12,-4,2,6,1,2,7,6,6,3,1,2,1,2,3,6,6,3,1,2,1,2,3,2,20,13,5,14,9,5,2,5,3,5,-5,1,6,0,2,3,3,5,-5,1,6,0,2,3,3,1.9833333333333334
2016-11-19,Tottenham,West Ham,3,2,H,0,1,A,14,11,6,3,13,16,4,5,3,2,0,1,20.57,19.42,1.35,1,5,21,11,9,15,6,5,0,6,11,5,4,6,2,3,0,2,11,5,4,6,2,3,0,2,17,11,11,-9,11,20,3,7,2,3,5,-4,5,11,1,4,0,3,5,-4,5,11,1,4,0,6,16,14,1,10,10,3,2,7,8,8,3,7,8,1,2,5,8,8,3,7,8,1,2,5,5,19,12,-1,5,6,5,2,4,5,5,-4,1,5,1,2,2,5,5,-4,1,5,1,2,2,10,4.483333333333333
2016-11-19,Watford,Leicester,2,1,H,2,1,H,10,10,3,2,12,18,4,6,2,3,0,0,19.53,19.71,0.02,1,8,15,11,1,15,19,4,4,3,7,5,-1,8,8,2,2,1,7,5,-1,8,8,2,2,1,14,12,11,-4,13,18,3,5,3,1,5,-10,4,14,0,4,1,1,5,-10,4,14,0,4,1,20,13,15,0,4,10,2,2,7,7,9,-1,1,4,1,4,4,7,9,-1,1,4,1,4,4,19,9,13,-10,4,15,2,5,3,0,5,-8,1,10,0,5,0,0,5,-8,1,10,0,5,0,6,2.683333333333333
2016-11-19,Sunderland,Hull,3,0,H,1,0,H,11,17,4,7,9,8,2,8,1,0,1,0,19.28,19.01,0.47,1,20,5,11,-13,9,21,1,23,2,1,5,-5,5,13,0,4,1,1,5,-5,5,13,0,4,1,18,10,11,-15,10,24,3,7,1,4,5,-7,5,13,1,3,1,4,5,-7,5,13,1,3,1,17,10,12,-4,2,6,1,2,7,6,6,3,1,2,1,2,3,6,6,3,1,2,1,2,3,2,20,13,5,14,9,5,2,5,3,5,-5,1,6,0,2,3,3,5,-5,1,6,0,2,3,6,2.3000000000000003
2016-11-19,Crystal Palace,Man City,1,2,A,0,1,A,9,10,2,4,12,15,2,7,1,2,0,0,19.6,20.9,-1.11,1,15,11,11,-2,16,19,3,7,2,4,5,1,7,8,1,3,1,4,5,1,7,8,1,3,1,3,24,11,15,25,10,7,1,3,12,5,4,13,5,4,1,0,12,5,4,13,5,4,1,0,18,9,11,-2,4,8,2,4,3,7,5,0,3,2,2,2,1,7,5,0,3,2,2,2,1,15,10,5,1,7,4,3,1,1,10,5,1,7,4,3,1,1,10,5,1,7,4,3,1,1,13,4.783333333333334
2016-11-19,Watford,Leicester,2,1,H,2,1,H,10,10,3,2,12,18,4,6,2,3,0,0,19.53,19.71,0.02,1,8,15,11,1,15,19,4,4,3,7,5,-1,8,8,2,2,1,7,5,-1,8,8,2,2,1,14,12,11,-4,13,18,3,5,3,1,5,-10,4,14,0,4,1,1,5,-10,4,14,0,4,1,20,13,15,0,4,10,2,2,7,7,9,-1,1,4,1,4,4,7,9,-1,1,4,1,4,4,19,9,13,-10,4,15,2,5,3,0,5,-8,1,10,0,5,0,0,5,-8,1,10,0,5,0,11,3.5
2016-11-19,Stoke,Bournemouth,0,1,A,0,1,A,14,9,6,2,17,10,3,4,3,2,0,0,19.82,19.79,0.23,0,12,13,11,-5,13,18,3,8,4,7,5,-5,7,10,2,2,1,7,5,-5,7,10,2,2,1,13,12,11,-2,13,16,3,10,3,2,5,-5,3,10,0,3,2,2,5,-5,3,10,0,3,2,11,14,12,-2,4,6,3,2,5,8,6,0,3,3,2,2,2,8,6,0,3,3,2,2,2,9,15,11,5,6,7,4,2,3,7,5,0,2,3,2,2,1,7,5,0,2,3,2,2,1,9,4.316666666666666
2016-11-19,Man United,Arsenal,1,1,D,0,0,D,12,5,5,1,14,11,10,4,3,3,0,0,20.1,20.75,-0.45,0,7,18,11,1,16,13,5,3,3,8,5,4,8,4,2,1,2,8,5,4,8,4,2,1,2,4,24,11,13,24,11,7,2,3,13,5,6,12,3,4,0,1,13,5,6,12,3,4,0,1,1,22,13,4,13,6,6,2,4,14,7,0,9,3,4,1,2,14,7,0,9,3,4,1,2,13,12,7,3,6,2,3,0,3,11,5,4,5,0,3,0,2,11,5,4,5,0,3,0,2,12,4.783333333333333
2016-11-19,Crystal Palace,Man City,1,2,A,0,1,A,9,10,2,4,12,15,2,7,1,2,0,0,19.6,20.9,-1.11,1,15,11,11,-2,16,19,3,7,2,4,5,1,7,8,1,3,1,4,5,1,7,8,1,3,1,3,24,11,15,25,10,7,1,3,12,5,4,13,5,4,1,0,12,5,4,13,5,4,1,0,18,9,11,-2,4,8,2,4,3,7,5,0,3,2,2,2,1,7,5,0,3,2,2,2,1,15,10,5,1,7,4,3,1,1,10,5,1,7,4,3,1,1,10,5,1,7,4,3,1,1,7,3.8666666666666667
2016-11-19,Stoke,Bournemouth,0,1,A,0,1,A,14,9,6,2,17,10,3,4,3,2,0,0,19.82,19.79,0.23,0,12,13,11,-5,13,18,3,8,4,7,5,-5,7,10,2,2,1,7,5,-5,7,10,2,2,1,13,12,11,-2,13,16,3,10,3,2,5,-5,3,10,0,3,2,2,5,-5,3,10,0,3,2,11,14,12,-2,4,6,3,2,5,8,6,0,3,3,2,2,2,8,6,0,3,3,2,2,2,9,15,11,5,6,7,4,2,3,7,5,0,2,3,2,2,1,7,5,0,2,3,2,2,1,16,3.516666666666667
2016-11-19,Southampton,Liverpool,0,0,D,0,0,D,3,15,0,2,8,11,1,8,1,1,0,0,19.93,21.19,-1.06,0,10,13,11,1,12,12,3,4,4,8,5,3,6,5,2,1,2,8,5,3,6,5,2,1,2,1,26,11,11,30,14,8,1,2,13,6,1,13,10,4,1,1,13,6,1,13,10,4,1,1,10,15,8,3,6,2,4,1,3,4,2,0,2,0,1,0,1,4,2,0,2,0,1,0,1,16,10,6,0,7,6,3,2,1,10,6,0,7,6,3,2,1,10,6,0,7,6,3,2,1,20,4.966666666666667
2016-11-19,Everton,Swansea,1,1,D,0,1,A,14,5,6,3,13,12,10,3,4,2,0,0,19.94,19.33,0.81,0,6,18,11,7,15,13,5,3,3,11,5,3,8,3,3,0,2,11,5,3,8,3,3,0,2,19,5,11,-9,10,21,1,8,2,3,5,-2,5,9,1,4,0,3,5,-2,5,9,1,4,0,12,14,14,-3,6,12,3,3,5,11,8,0,5,6,3,3,2,11,8,0,5,6,3,3,2,8,15,10,5,11,6,4,2,3,3,5,-2,2,4,0,2,3,3,5,-2,2,4,0,2,3,6,3.0
2016-11-19,Man United,Arsenal,1,1,D,0,0,D,12,5,5,1,14,11,10,4,3,3,0,0,20.1,20.75,-0.45,0,7,18,11,1,16,13,5,3,3,8,5,4,8,4,2,1,2,8,5,4,8,4,2,1,2,4,24,11,13,24,11,7,2,3,13,5,6,12,3,4,0,1,13,5,6,12,3,4,0,1,1,22,13,4,13,6,6,2,4,14,7,0,9,3,4,1,2,14,7,0,9,3,4,1,2,13,12,7,3,6,2,3,0,3,11,5,4,5,0,3,0,2,11,5,4,5,0,3,0,2,18,4.633333333333334
2016-11-19,Everton,Swansea,1,1,D,0,1,A,14,5,6,3,13,12,10,3,4,2,0,0,19.94,19.33,0.81,0,6,18,11,7,15,13,5,3,3,11,5,3,8,3,3,0,2,11,5,3,8,3,3,0,2,19,5,11,-9,10,21,1,8,2,3,5,-2,5,9,1,4,0,3,5,-2,5,9,1,4,0,12,14,14,-3,6,12,3,3,5,11,8,0,5,6,3,3,2,11,8,0,5,6,3,3,2,8,15,10,5,11,6,4,2,3,3,5,-2,2,4,0,2,3,3,5,-2,2,4,0,2,3,1,2.35
2016-11-19,Tottenham,West Ham,3,2,H,0,1,A,14,11,6,3,13,16,4,5,3,2,0,1,20.57,19.42,1.35,1,5,21,11,9,15,6,5,0,6,11,5,4,6,2,3,0,2,11,5,4,6,2,3,0,2,17,11,11,-9,11,20,3,7,2,3,5,-4,5,11,1,4,0,3,5,-4,5,11,1,4,0,6,16,14,1,10,10,3,2,7,8,8,3,7,8,1,2,5,8,8,3,7,8,1,2,5,5,19,12,-1,5,6,5,2,4,5,5,-4,1,5,1,2,2,5,5,-4,1,5,1,2,2,15,4.333333333333333
2016-11-20,Middlesbrough,Chelsea,0,1,A,0,1,A,12,13,1,3,13,10,2,3,2,3,0,0,20.1,21.39,-1.09,1,15,11,11,-2,10,12,2,4,5,4,5,-3,5,6,1,3,1,4,5,-3,5,6,1,3,1,4,25,11,12,26,9,8,2,1,10,5,0,8,6,3,1,1,10,5,0,8,6,3,1,1,5,20,16,1,7,7,4,2,8,14,10,3,4,3,3,2,5,14,10,3,4,3,3,2,5,9,16,12,-2,5,6,3,1,7,8,5,-2,2,3,2,1,2,8,5,-2,2,3,2,1,2,19,4.1
2016-11-20,Middlesbrough,Chelsea,0,1,A,0,1,A,12,13,1,3,13,10,2,3,2,3,0,0,20.1,21.39,-1.09,1,15,11,11,-2,10,12,2,4,5,4,5,-3,5,6,1,3,1,4,5,-3,5,6,1,3,1,4,25,11,12,26,9,8,2,1,10,5,0,8,6,3,1,1,10,5,0,8,6,3,1,1,5,20,16,1,7,7,4,2,8,14,10,3,4,3,3,2,5,14,10,3,4,3,3,2,5,9,16,12,-2,5,6,3,1,7,8,5,-2,2,3,2,1,2,8,5,-2,2,3,2,1,2,9,2.15
2016-11-21,West Brom,Burnley,4,0,H,3,0,H,16,5,6,2,12,12,4,3,0,0,0,0,19.76,19.88,0.09,1,12,13,11,-4,12,15,3,4,4,5,5,1,6,9,1,2,2,5,5,1,6,9,1,2,2,11,14,11,-5,11,15,4,6,2,1,4,-8,1,9,0,3,1,1,4,-8,1,9,0,3,1,4,20,14,4,9,5,4,1,8,13,8,3,8,3,3,1,4,13,8,3,8,3,3,1,4,17,11,9,0,3,3,2,2,5,2,4,-3,0,3,0,2,2,2,4,-3,0,3,0,2,2,11,2.9333333333333336
2016-11-21,West Brom,Burnley,4,0,H,3,0,H,16,5,6,2,12,12,4,3,0,0,0,0,19.76,19.88,0.09,1,12,13,11,-4,12,15,3,4,4,5,5,1,6,9,1,2,2,5,5,1,6,9,1,2,2,11,14,11,-5,11,15,4,6,2,1,4,-8,1,9,0,3,1,1,4,-8,1,9,0,3,1,4,20,14,4,9,5,4,1,8,13,8,3,8,3,3,1,4,13,8,3,8,3,3,1,4,17,11,9,0,3,3,2,2,5,2,4,-3,0,3,0,2,2,2,4,-3,0,3,0,2,2,10,2.5333333333333337
2016-11-26,Swansea,Crystal Palace,5,4,H,1,1,D,18,12,9,4,12,24,10,6,4,5,0,0,19.41,19.61,0.01,1,20,6,12,-11,11,22,1,10,3,2,6,-5,5,12,0,4,2,2,6,-5,5,12,0,4,2,16,11,12,-3,17,21,3,8,2,7,6,-1,9,11,2,3,1,7,6,-1,9,11,2,3,1,7,18,11,5,12,6,5,2,3,12,5,0,9,2,4,1,0,12,5,0,9,2,4,1,0,16,12,12,4,7,8,3,4,3,2,6,-3,1,6,0,4,2,2,6,-3,1,6,0,4,2,2,3.1999999999999997
2016-11-26,Chelsea,Tottenham,2,1,H,1,1,D,9,12,5,6,13,16,3,8,2,1,0,0,21.38,20.54,1.04,1,1,28,12,17,27,9,9,2,1,15,6,10,18,3,5,1,0,15,6,10,18,3,5,1,0,5,24,12,9,18,8,6,0,6,10,6,5,9,4,2,0,4,10,6,5,9,4,2,0,4,6,19,13,-1,6,6,4,1,7,8,7,0,3,3,1,1,5,8,7,0,3,3,1,1,5,9,16,14,1,10,10,3,2,7,8,6,2,3,2,2,2,2,8,6,2,3,2,2,2,2,24,4.45
2016-11-26,Swansea,Crystal Palace,5,4,H,1,1,D,18,12,9,4,12,24,10,6,4,5,0,0,19.41,19.61,0.01,1,20,6,12,-11,11,22,1,10,3,2,6,-5,5,12,0,4,2,2,6,-5,5,12,0,4,2,16,11,12,-3,17,21,3,8,2,7,6,-1,9,11,2,3,1,7,6,-1,9,11,2,3,1,7,18,11,5,12,6,5,2,3,12,5,0,9,2,4,1,0,12,5,0,9,2,4,1,0,16,12,12,4,7,8,3,4,3,2,6,-3,1,6,0,4,2,2,6,-3,1,6,0,4,2,3,2.066666666666667
2016-11-26,Chelsea,Tottenham,2,1,H,1,1,D,9,12,5,6,13,16,3,8,2,1,0,0,21.38,20.54,1.04,1,1,28,12,17,27,9,9,2,1,15,6,10,18,3,5,1,0,15,6,10,18,3,5,1,0,5,24,12,9,18,8,6,0,6,10,6,5,9,4,2,0,4,10,6,5,9,4,2,0,4,6,19,13,-1,6,6,4,1,7,8,7,0,3,3,1,1,5,8,7,0,3,3,1,1,5,9,16,14,1,10,10,3,2,7,8,6,2,3,2,2,2,2,8,6,2,3,2,2,2,2,13,3.933333333333333
2016-11-26,Liverpool,Sunderland,2,0,H,0,0,D,27,6,7,1,5,9,9,4,1,3,0,0,21.09,19.53,1.76,1,2,27,12,16,30,14,8,1,3,13,5,8,17,4,4,0,1,13,5,8,17,4,4,0,1,19,8,12,-12,12,21,2,24,2,4,6,-5,4,8,1,4,1,4,6,-5,4,8,1,4,1,17,11,7,1,7,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,12,-4,2,6,1,2,7,4,6,-3,1,4,0,2,4,4,6,-3,1,4,0,2,4,9,2.4499999999999997
2016-11-26,Leicester,Middlesbrough,2,2,D,1,1,D,11,6,3,2,15,12,2,3,4,4,0,0,19.61,20.11,-0.3,0,14,12,12,-5,14,20,3,6,3,11,6,6,9,4,3,1,2,11,6,6,9,4,3,1,2,15,11,12,-2,10,13,2,5,5,7,6,-1,5,6,1,1,4,7,6,-1,5,6,1,1,4,20,11,18,4,7,21,2,6,5,11,12,10,5,9,2,5,5,11,12,10,5,9,2,5,5,5,20,16,1,7,7,4,2,8,6,6,0,3,4,1,2,3,6,6,0,3,4,1,2,3,6,2.733333333333333
2016-11-26,Hull,West Brom,1,1,D,0,1,A,10,11,4,2,7,10,2,6,3,2,0,0,18.76,20.16,-1.2,0,18,10,12,-14,10,27,3,8,1,6,6,-7,5,11,2,4,0,6,6,-7,5,11,2,4,0,9,16,12,-3,16,15,4,4,4,8,6,-1,6,6,2,2,2,8,6,-1,6,6,2,2,2,3,20,14,5,14,10,5,3,5,17,8,7,13,3,5,1,2,17,8,7,13,3,5,1,2,4,20,14,4,9,5,4,1,8,7,6,-1,1,2,1,1,4,7,6,-1,1,2,1,1,4,11,2.8666666666666667
2016-11-26,Leicester,Middlesbrough,2,2,D,1,1,D,11,6,3,2,15,12,2,3,4,4,0,0,19.61,20.11,-0.3,0,14,12,12,-5,14,20,3,6,3,11,6,6,9,4,3,1,2,11,6,6,9,4,3,1,2,15,11,12,-2,10,13,2,5,5,7,6,-1,5,6,1,1,4,7,6,-1,5,6,1,1,4,20,11,18,4,7,21,2,6,5,11,12,10,5,9,2,5,5,11,12,10,5,9,2,5,5,5,20,16,1,7,7,4,2,8,6,6,0,3,4,1,2,3,6,6,0,3,4,1,2,3,9,2.5
2016-11-26,Hull,West Brom,1,1,D,0,1,A,10,11,4,2,7,10,2,6,3,2,0,0,18.76,20.16,-1.2,0,18,10,12,-14,10,27,3,8,1,6,6,-7,5,11,2,4,0,6,6,-7,5,11,2,4,0,9,16,12,-3,16,15,4,4,4,8,6,-1,6,6,2,2,2,8,6,-1,6,6,2,2,2,3,20,14,5,14,10,5,3,5,17,8,7,13,3,5,1,2,17,8,7,13,3,5,1,2,4,20,14,4,9,5,4,1,8,7,6,-1,1,2,1,1,4,7,6,-1,1,2,1,1,4,3,2.533333333333333
2016-11-26,Burnley,Man City,1,2,A,1,1,D,10,21,5,5,5,15,5,8,2,3,0,0,19.48,20.89,-1.21,1,12,14,12,-4,11,19,4,7,2,13,7,3,10,6,4,2,1,13,7,3,10,6,4,2,1,3,27,12,15,27,11,8,1,3,15,6,8,15,6,5,1,0,15,6,8,15,6,5,1,0,18,11,10,0,3,6,2,3,5,9,5,-1,3,0,2,0,3,9,5,-1,3,0,2,0,3,15,13,6,3,8,4,4,1,1,13,6,3,8,4,4,1,1,13,6,3,8,4,4,1,1,8,2.4
2016-11-26,Burnley,Man City,1,2,A,1,1,D,10,21,5,5,5,15,5,8,2,3,0,0,19.48,20.89,-1.21,1,12,14,12,-4,11,19,4,7,2,13,7,3,10,6,4,2,1,13,7,3,10,6,4,2,1,3,27,12,15,27,11,8,1,3,15,6,8,15,6,5,1,0,15,6,8,15,6,5,1,0,18,11,10,0,3,6,2,3,5,9,5,-1,3,0,2,0,3,9,5,-1,3,0,2,0,3,15,13,6,3,8,4,4,1,1,13,6,3,8,4,4,1,1,13,6,3,8,4,4,1,1,13,4.383333333333333
2016-11-26,Liverpool,Sunderland,2,0,H,0,0,D,27,6,7,1,5,9,9,4,1,3,0,0,21.09,19.53,1.76,1,2,27,12,16,30,14,8,1,3,13,5,8,17,4,4,0,1,13,5,8,17,4,4,0,1,19,8,12,-12,12,21,2,24,2,4,6,-5,4,8,1,4,1,4,6,-5,4,8,1,4,1,17,11,7,1,7,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,12,-4,2,6,1,2,7,4,6,-3,1,4,0,2,4,4,6,-3,1,4,0,2,4,19,4.366666666666667
2016-11-27,Man United,West Ham,1,1,D,1,1,D,17,6,8,2,16,16,8,4,3,1,0,0,20.14,19.46,0.89,0,6,19,12,3,17,14,5,3,4,9,6,4,9,5,2,1,3,9,6,4,9,5,2,1,3,17,11,12,-9,13,23,3,8,2,3,6,-6,7,14,1,5,0,3,6,-6,7,14,1,5,0,2,22,13,4,13,6,6,2,4,14,7,0,9,3,4,1,2,14,7,0,9,3,4,1,2,3,22,13,-1,6,6,6,2,4,8,6,-4,2,5,2,2,2,8,6,-4,2,5,2,2,2,10,4.55
2016-11-27,Man United,West Ham,1,1,D,1,1,D,17,6,8,2,16,16,8,4,3,1,0,0,20.14,19.46,0.89,0,6,19,12,3,17,14,5,3,4,9,6,4,9,5,2,1,3,9,6,4,9,5,2,1,3,17,11,12,-9,13,23,3,8,2,3,6,-6,7,14,1,5,0,3,6,-6,7,14,1,5,0,2,22,13,4,13,6,6,2,4,14,7,0,9,3,4,1,2,14,7,0,9,3,4,1,2,3,22,13,-1,6,6,6,2,4,8,6,-4,2,5,2,2,2,8,6,-4,2,5,2,2,2,10,4.266666666666667
2016-11-27,Southampton,Everton,1,0,H,1,0,H,17,13,7,1,11,15,5,2,0,2,0,0,20.04,19.86,0.38,1,11,14,12,0,12,12,3,4,5,9,6,1,6,5,2,1,3,9,6,1,6,5,2,1,3,7,19,12,2,16,14,5,3,4,7,6,2,7,10,2,3,1,7,6,2,7,10,2,3,1,11,15,8,3,6,2,4,1,3,4,2,0,2,0,1,0,1,4,2,0,2,0,1,0,1,15,14,14,-3,6,12,3,3,5,3,6,-2,1,6,0,3,3,3,6,-2,1,6,0,3,3,7,2.966666666666667
2016-11-27,Arsenal,Bournemouth,3,1,H,1,1,D,16,9,3,3,12,13,3,10,3,5,0,0,20.7,19.91,0.99,1,4,25,12,13,25,12,7,2,4,11,6,4,12,8,3,1,2,11,6,4,12,8,3,1,2,10,15,12,-3,14,16,4,10,3,5,6,-7,4,10,1,3,2,5,6,-7,4,10,1,3,2,16,13,8,4,6,2,3,0,4,1,2,0,1,2,0,1,1,1,2,0,1,2,0,1,1,8,18,12,-1,7,7,5,2,3,10,6,-1,3,3,3,2,1,10,6,-1,3,3,3,2,1,11,4.1
2016-11-27,Southampton,Everton,1,0,H,1,0,H,17,13,7,1,11,15,5,2,0,2,0,0,20.04,19.86,0.38,1,11,14,12,0,12,12,3,4,5,9,6,1,6,5,2,1,3,9,6,1,6,5,2,1,3,7,19,12,2,16,14,5,3,4,7,6,2,7,10,2,3,1,7,6,2,7,10,2,3,1,11,15,8,3,6,2,4,1,3,4,2,0,2,0,1,0,1,4,2,0,2,0,1,0,1,15,14,14,-3,6,12,3,3,5,3,6,-2,1,6,0,3,3,3,6,-2,1,6,0,3,3,8,3.4
2016-11-27,Watford,Stoke,0,1,A,0,1,A,11,14,2,1,24,14,3,3,3,0,1,0,19.63,19.69,0.14,0,8,18,12,-4,17,20,5,4,3,10,6,0,10,9,3,2,1,10,6,0,10,9,3,2,1,13,13,12,-5,13,19,3,9,4,6,6,-2,6,8,1,2,3,6,6,-2,6,8,1,2,3,10,16,16,-6,6,11,3,2,7,10,10,-3,3,5,2,4,4,10,10,-3,3,5,2,4,4,14,14,12,-2,4,6,3,2,5,6,6,-2,1,3,1,2,3,6,6,-2,1,3,1,2,3,14,3.533333333333333
2016-11-27,Watford,Stoke,0,1,A,0,1,A,11,14,2,1,24,14,3,3,3,0,1,0,19.63,19.69,0.14,0,8,18,12,-4,17,20,5,4,3,10,6,0,10,9,3,2,1,10,6,0,10,9,3,2,1,13,13,12,-5,13,19,3,9,4,6,6,-2,6,8,1,2,3,6,6,-2,6,8,1,2,3,10,16,16,-6,6,11,3,2,7,10,10,-3,3,5,2,4,4,10,10,-3,3,5,2,4,4,14,14,12,-2,4,6,3,2,5,6,6,-2,1,3,1,2,3,6,6,-2,1,3,1,2,3,15,3.3666666666666667
2016-11-27,Arsenal,Bournemouth,3,1,H,1,1,D,16,9,3,3,12,13,3,10,3,5,0,0,20.7,19.91,0.99,1,4,25,12,13,25,12,7,2,4,11,6,4,12,8,3,1,2,11,6,4,12,8,3,1,2,10,15,12,-3,14,16,4,10,3,5,6,-7,4,10,1,3,2,5,6,-7,4,10,1,3,2,16,13,8,4,6,2,3,0,4,1,2,0,1,2,0,1,1,1,2,0,1,2,0,1,1,8,18,12,-1,7,7,5,2,3,10,6,-1,3,3,3,2,1,10,6,-1,3,3,3,2,1,17,4.133333333333333
2016-12-03,Tottenham,Swansea,5,0,H,2,0,H,28,1,15,0,11,17,5,0,0,4,0,0,20.54,19.51,1.23,1,5,24,13,10,19,10,6,1,6,14,6,4,9,4,4,0,2,14,6,4,9,4,4,0,2,19,9,13,-11,16,26,2,10,3,4,6,-4,6,10,1,4,1,4,6,-4,6,10,1,4,1,9,17,15,0,11,11,3,2,8,8,8,3,7,8,1,2,5,8,8,3,7,8,1,2,5,8,18,11,5,12,6,5,2,3,6,6,-2,3,4,1,2,3,6,6,-2,3,4,1,2,3,10,3.8333333333333335
